regime,method,shot,negative_shot,support_protocol,seed,temperature,threshold,metric,value
single_label,metadata_matched_residual,1,20,abundant_controls,1,0.5,nan,nll,1.110288381576538
single_label,metadata_matched_residual,1,20,abundant_controls,1,0.5,nan,calibration_error,0.0877080112695694
single_label,metadata_matched_residual,1,20,abundant_controls,2,0.5,nan,auroc,0.5524433453877767
single_label,metadata_matched_residual,1,20,abundant_controls,2,0.5,nan,auprc,0.3754737873872121
single_label,metadata_matched_residual,1,20,abundant_controls,2,0.5,nan,macro_f1,0.3684198061625163
single_label,metadata_matched_residual,1,20,abundant_controls,2,0.5,nan,accuracy,0.36800000071525574
single_label,metadata_matched_residual,1,20,abundant_controls,2,0.5,nan,nll,1.1195147037506104
single_label,metadata_matched_residual,1,20,abundant_controls,2,0.5,nan,calibration_error,0.09604135155677795
single_label,metadata_matched_residual,1,20,abundant_controls,3,0.5,nan,auroc,0.5625173449516296
single_label,metadata_matched_residual,1,20,abundant_controls,3,0.5,nan,auprc,0.3864778975645701
single_label,metadata_matched_residual,1,20,abundant_controls,3,0.5,nan,macro_f1,0.3937478760878245
single_label,metadata_matched_residual,1,20,abundant_controls,3,0.5,nan,accuracy,0.39533331990242004
single_label,metadata_matched_residual,1,20,abundant_controls,3,0.5,nan,nll,1.1111531257629395
single_label,metadata_matched_residual,1,20,abundant_controls,3,0.5,nan,calibration_error,0.07870909571647644
single_label,metadata_matched_residual,1,20,abundant_controls,4,0.5,nan,auroc,0.5421493450800577
single_label,metadata_matched_residual,1,20,abundant_controls,4,0.5,nan,auprc,0.3605870803197225
single_label,metadata_matched_residual,1,20,abundant_controls,4,0.5,nan,macro_f1,0.3671273390452067
single_label,metadata_matched_residual,1,20,abundant_controls,4,0.5,nan,accuracy,0.367333322763443
single_label,metadata_matched_residual,1,20,abundant_controls,4,0.5,nan,nll,1.128978967666626
single_label,metadata_matched_residual,1,20,abundant_controls,4,0.5,nan,calibration_error,0.10770510882139206
single_label,full_embedding_matched_residual,1,20,abundant_controls,0,0.5,nan,auroc,0.5754579901695251
single_label,full_embedding_matched_residual,1,20,abundant_controls,0,0.5,nan,auprc,0.3991856276988983
single_label,full_embedding_matched_residual,1,20,abundant_controls,0,0.5,nan,macro_f1,0.39241276184717816
single_label,full_embedding_matched_residual,1,20,abundant_controls,0,0.5,nan,accuracy,0.39266666769981384
single_label,full_embedding_matched_residual,1,20,abundant_controls,0,0.5,nan,nll,1.0986669063568115
single_label,full_embedding_matched_residual,1,20,abundant_controls,0,0.5,nan,calibration_error,0.07075659930706024
single_label,full_embedding_matched_residual,1,20,abundant_controls,1,0.5,nan,auroc,0.5864513317743937
single_label,full_embedding_matched_residual,1,20,abundant_controls,1,0.5,nan,auprc,0.4059753219286601
single_label,full_embedding_matched_residual,1,20,abundant_controls,1,0.5,nan,macro_f1,0.4039066632588704
single_label,full_embedding_matched_residual,1,20,abundant_controls,1,0.5,nan,accuracy,0.40400001406669617
single_label,full_embedding_matched_residual,1,20,abundant_controls,1,0.5,nan,nll,1.0894869565963745
single_label,full_embedding_matched_residual,1,20,abundant_controls,1,0.5,nan,calibration_error,0.05893383175134659
single_label,full_embedding_matched_residual,1,20,abundant_controls,2,0.5,nan,auroc,0.5796453158060709
single_label,full_embedding_matched_residual,1,20,abundant_controls,2,0.5,nan,auprc,0.39724890391031903
single_label,full_embedding_matched_residual,1,20,abundant_controls,2,0.5,nan,macro_f1,0.3970503310362498
single_label,full_embedding_matched_residual,1,20,abundant_controls,2,0.5,nan,accuracy,0.3973333239555359
single_label,full_embedding_matched_residual,1,20,abundant_controls,2,0.5,nan,nll,1.0950649976730347
single_label,full_embedding_matched_residual,1,20,abundant_controls,2,0.5,nan,calibration_error,0.061885543167591095
single_label,full_embedding_matched_residual,1,20,abundant_controls,3,0.5,nan,auroc,0.5838880141576132
single_label,full_embedding_matched_residual,1,20,abundant_controls,3,0.5,nan,auprc,0.4030633767445882
single_label,full_embedding_matched_residual,1,20,abundant_controls,3,0.5,nan,macro_f1,0.4070409834384918
single_label,full_embedding_matched_residual,1,20,abundant_controls,3,0.5,nan,accuracy,0.4086666703224182
single_label,full_embedding_matched_residual,1,20,abundant_controls,3,0.5,nan,nll,1.0924296379089355
single_label,full_embedding_matched_residual,1,20,abundant_controls,3,0.5,nan,calibration_error,0.06046205386519432
single_label,full_embedding_matched_residual,1,20,abundant_controls,4,0.5,nan,auroc,0.5586979786554972
single_label,full_embedding_matched_residual,1,20,abundant_controls,4,0.5,nan,auprc,0.37109412749608356
single_label,full_embedding_matched_residual,1,20,abundant_controls,4,0.5,nan,macro_f1,0.374365230401357
single_label,full_embedding_matched_residual,1,20,abundant_controls,4,0.5,nan,accuracy,0.37400001287460327
single_label,full_embedding_matched_residual,1,20,abundant_controls,4,0.5,nan,nll,1.1112381219863892
single_label,full_embedding_matched_residual,1,20,abundant_controls,4,0.5,nan,calibration_error,0.08744538575410843
single_label,anatomy_matched_residual,1,20,abundant_controls,0,0.5,nan,auroc,0.583897332350413
single_label,anatomy_matched_residual,1,20,abundant_controls,0,0.5,nan,auprc,0.4048064649105072
single_label,anatomy_matched_residual,1,20,abundant_controls,0,0.5,nan,macro_f1,0.39476316173871356
single_label,anatomy_matched_residual,1,20,abundant_controls,0,0.5,nan,accuracy,0.3946666717529297
single_label,anatomy_matched_residual,1,20,abundant_controls,0,0.5,nan,nll,1.0987627506256104
single_label,anatomy_matched_residual,1,20,abundant_controls,0,0.5,nan,calibration_error,0.08390273153781891
single_label,anatomy_matched_residual,1,20,abundant_controls,1,0.5,nan,auroc,0.5929526885350546
single_label,anatomy_matched_residual,1,20,abundant_controls,1,0.5,nan,auprc,0.41037410497665405
single_label,anatomy_matched_residual,1,20,abundant_controls,1,0.5,nan,macro_f1,0.40924276908238727
single_label,anatomy_matched_residual,1,20,abundant_controls,1,0.5,nan,accuracy,0.40933331847190857
single_label,anatomy_matched_residual,1,20,abundant_controls,1,0.5,nan,nll,1.090929388999939
single_label,anatomy_matched_residual,1,20,abundant_controls,1,0.5,nan,calibration_error,0.06999024003744125
single_label,anatomy_matched_residual,1,20,abundant_controls,2,0.5,nan,auroc,0.5864620010058085
single_label,anatomy_matched_residual,1,20,abundant_controls,2,0.5,nan,auprc,0.4037399888038635
single_label,anatomy_matched_residual,1,20,abundant_controls,2,0.5,nan,macro_f1,0.39997126658757526
single_label,anatomy_matched_residual,1,20,abundant_controls,2,0.5,nan,accuracy,0.4000000059604645
single_label,anatomy_matched_residual,1,20,abundant_controls,2,0.5,nan,nll,1.0956432819366455
single_label,anatomy_matched_residual,1,20,abundant_controls,2,0.5,nan,calibration_error,0.07423973083496094
single_label,anatomy_matched_residual,1,20,abundant_controls,3,0.5,nan,auroc,0.5897586743036906
single_label,anatomy_matched_residual,1,20,abundant_controls,3,0.5,nan,auprc,0.4073629180590312
single_label,anatomy_matched_residual,1,20,abundant_controls,3,0.5,nan,macro_f1,0.40742302934328717
single_label,anatomy_matched_residual,1,20,abundant_controls,3,0.5,nan,accuracy,0.40933331847190857
single_label,anatomy_matched_residual,1,20,abundant_controls,3,0.5,nan,nll,1.0942840576171875
single_label,anatomy_matched_residual,1,20,abundant_controls,3,0.5,nan,calibration_error,0.0771661251783371
single_label,anatomy_matched_residual,1,20,abundant_controls,4,0.5,nan,auroc,0.5671363274256388
single_label,anatomy_matched_residual,1,20,abundant_controls,4,0.5,nan,auprc,0.3777182598908742
single_label,anatomy_matched_residual,1,20,abundant_controls,4,0.5,nan,macro_f1,0.3821453849474589
single_label,anatomy_matched_residual,1,20,abundant_controls,4,0.5,nan,accuracy,0.38199999928474426
single_label,anatomy_matched_residual,1,20,abundant_controls,4,0.5,nan,nll,1.1136502027511597
single_label,anatomy_matched_residual,1,20,abundant_controls,4,0.5,nan,calibration_error,0.09546909481287003
single_label,shuffled_anatomy_match,1,20,abundant_controls,0,0.5,nan,auroc,0.592137336730957
single_label,shuffled_anatomy_match,1,20,abundant_controls,0,0.5,nan,auprc,0.41304661830266315
single_label,shuffled_anatomy_match,1,20,abundant_controls,0,0.5,nan,macro_f1,0.407473087310791
single_label,shuffled_anatomy_match,1,20,abundant_controls,0,0.5,nan,accuracy,0.4073333442211151
single_label,shuffled_anatomy_match,1,20,abundant_controls,0,0.5,nan,nll,1.0889770984649658
single_label,shuffled_anatomy_match,1,20,abundant_controls,0,0.5,nan,calibration_error,0.06776807457208633
single_label,shuffled_anatomy_match,1,20,abundant_controls,1,0.5,nan,auroc,0.5955766836802164
single_label,shuffled_anatomy_match,1,20,abundant_controls,1,0.5,nan,auprc,0.41213618715604144
single_label,shuffled_anatomy_match,1,20,abundant_controls,1,0.5,nan,macro_f1,0.4065101246039073
single_label,shuffled_anatomy_match,1,20,abundant_controls,1,0.5,nan,accuracy,0.4073333442211151
single_label,shuffled_anatomy_match,1,20,abundant_controls,1,0.5,nan,nll,1.0872517824172974
single_label,shuffled_anatomy_match,1,20,abundant_controls,1,0.5,nan,calibration_error,0.07047654688358307
single_label,shuffled_anatomy_match,1,20,abundant_controls,2,0.5,nan,auroc,0.5939366618792216
single_label,shuffled_anatomy_match,1,20,abundant_controls,2,0.5,nan,auprc,0.4099627733230591
single_label,shuffled_anatomy_match,1,20,abundant_controls,2,0.5,nan,macro_f1,0.4152773817380269
single_label,shuffled_anatomy_match,1,20,abundant_controls,2,0.5,nan,accuracy,0.4153333306312561
single_label,shuffled_anatomy_match,1,20,abundant_controls,2,0.5,nan,nll,1.0886280536651611
single_label,shuffled_anatomy_match,1,20,abundant_controls,2,0.5,nan,calibration_error,0.06602391600608826
single_label,shuffled_anatomy_match,1,20,abundant_controls,3,0.5,nan,auroc,0.5933746496836344
single_label,shuffled_anatomy_match,1,20,abundant_controls,3,0.5,nan,auprc,0.41149936119715375
single_label,shuffled_anatomy_match,1,20,abundant_controls,3,0.5,nan,macro_f1,0.41719627380371094
single_label,shuffled_anatomy_match,1,20,abundant_controls,3,0.5,nan,accuracy,0.4193333387374878
single_label,shuffled_anatomy_match,1,20,abundant_controls,3,0.5,nan,nll,1.0911269187927246
single_label,shuffled_anatomy_match,1,20,abundant_controls,3,0.5,nan,calibration_error,0.06719927489757538
single_label,shuffled_anatomy_match,1,20,abundant_controls,4,0.5,nan,auroc,0.5764853358268738
single_label,shuffled_anatomy_match,1,20,abundant_controls,4,0.5,nan,auprc,0.3851490517457326
single_label,shuffled_anatomy_match,1,20,abundant_controls,4,0.5,nan,macro_f1,0.39189274112383526
single_label,shuffled_anatomy_match,1,20,abundant_controls,4,0.5,nan,accuracy,0.3919999897480011
single_label,shuffled_anatomy_match,1,20,abundant_controls,4,0.5,nan,nll,1.1058971881866455
single_label,shuffled_anatomy_match,1,20,abundant_controls,4,0.5,nan,calibration_error,0.08285222947597504
single_label,positive_prototype,3,3,balanced,0,0.05,nan,auroc,0.6373993357022604
single_label,positive_prototype,3,3,balanced,0,0.05,nan,auprc,0.45613227287928265
single_label,positive_prototype,3,3,balanced,0,0.05,nan,macro_f1,0.4530939857165019
single_label,positive_prototype,3,3,balanced,0,0.05,nan,accuracy,0.45533332228660583
single_label,positive_prototype,3,3,balanced,0,0.05,nan,nll,1.053947925567627
single_label,positive_prototype,3,3,balanced,0,0.05,nan,calibration_error,0.04867801070213318
single_label,positive_prototype,3,3,balanced,1,0.05,nan,auroc,0.6317426562309265
single_label,positive_prototype,3,3,balanced,1,0.05,nan,auprc,0.4545825918515523
single_label,positive_prototype,3,3,balanced,1,0.05,nan,macro_f1,0.45001959800720215
single_label,positive_prototype,3,3,balanced,1,0.05,nan,accuracy,0.4506666660308838
single_label,positive_prototype,3,3,balanced,1,0.05,nan,nll,1.0628330707550049
single_label,positive_prototype,3,3,balanced,1,0.05,nan,calibration_error,0.04452100396156311
single_label,positive_prototype,3,3,balanced,2,0.05,nan,auroc,0.6308379769325256
single_label,positive_prototype,3,3,balanced,2,0.05,nan,auprc,0.4526764154434204
single_label,positive_prototype,3,3,balanced,2,0.05,nan,macro_f1,0.43593141436576843
single_label,positive_prototype,3,3,balanced,2,0.05,nan,accuracy,0.437333345413208
single_label,positive_prototype,3,3,balanced,2,0.05,nan,nll,1.0580729246139526
single_label,positive_prototype,3,3,balanced,2,0.05,nan,calibration_error,0.05704133212566376
single_label,positive_prototype,3,3,balanced,3,0.05,nan,auroc,0.6326526602109274
single_label,positive_prototype,3,3,balanced,3,0.05,nan,auprc,0.4460444748401642
single_label,positive_prototype,3,3,balanced,3,0.05,nan,macro_f1,0.4523274103800456
single_label,positive_prototype,3,3,balanced,3,0.05,nan,accuracy,0.4560000002384186
single_label,positive_prototype,3,3,balanced,3,0.05,nan,nll,1.0622806549072266
single_label,positive_prototype,3,3,balanced,3,0.05,nan,calibration_error,0.04104987531900406
single_label,positive_prototype,3,3,balanced,4,0.05,nan,auroc,0.6299846768379211
single_label,positive_prototype,3,3,balanced,4,0.05,nan,auprc,0.43995221455891925
single_label,positive_prototype,3,3,balanced,4,0.05,nan,macro_f1,0.4439786473910014
single_label,positive_prototype,3,3,balanced,4,0.05,nan,accuracy,0.4466666579246521
single_label,positive_prototype,3,3,balanced,4,0.05,nan,nll,1.0605082511901855
single_label,positive_prototype,3,3,balanced,4,0.05,nan,calibration_error,0.04474238306283951
single_label,global_negative_centroid,3,3,balanced,0,0.5,nan,auroc,0.5946620106697083
single_label,global_negative_centroid,3,3,balanced,0,0.5,nan,auprc,0.4162803490956624
single_label,global_negative_centroid,3,3,balanced,0,0.5,nan,macro_f1,0.4100494980812073
single_label,global_negative_centroid,3,3,balanced,0,0.5,nan,accuracy,0.4113333225250244
single_label,global_negative_centroid,3,3,balanced,0,0.5,nan,nll,1.0785490274429321
single_label,global_negative_centroid,3,3,balanced,0,0.5,nan,calibration_error,0.04420618340373039
single_label,global_negative_centroid,3,3,balanced,1,0.5,nan,auroc,0.6028133233388265
single_label,global_negative_centroid,3,3,balanced,1,0.5,nan,auprc,0.42366190751393634
single_label,global_negative_centroid,3,3,balanced,1,0.5,nan,macro_f1,0.42354921499888104
single_label,global_negative_centroid,3,3,balanced,1,0.5,nan,accuracy,0.4246666729450226
single_label,global_negative_centroid,3,3,balanced,1,0.5,nan,nll,1.0732247829437256
single_label,global_negative_centroid,3,3,balanced,1,0.5,nan,calibration_error,0.034503716975450516
single_label,global_negative_centroid,3,3,balanced,2,0.5,nan,auroc,0.6080666581789652
single_label,global_negative_centroid,3,3,balanced,2,0.5,nan,auprc,0.4286776582400004
single_label,global_negative_centroid,3,3,balanced,2,0.5,nan,macro_f1,0.42012032866477966
single_label,global_negative_centroid,3,3,balanced,2,0.5,nan,accuracy,0.4206666648387909
single_label,global_negative_centroid,3,3,balanced,2,0.5,nan,nll,1.0674649477005005
single_label,global_negative_centroid,3,3,balanced,2,0.5,nan,calibration_error,0.03791092708706856
single_label,global_negative_centroid,3,3,balanced,3,0.5,nan,auroc,0.5963633259137472
single_label,global_negative_centroid,3,3,balanced,3,0.5,nan,auprc,0.4147772292296092
single_label,global_negative_centroid,3,3,balanced,3,0.5,nan,macro_f1,0.4221021930376689
single_label,global_negative_centroid,3,3,balanced,3,0.5,nan,accuracy,0.4233333468437195
single_label,global_negative_centroid,3,3,balanced,3,0.5,nan,nll,1.0784934759140015
single_label,global_negative_centroid,3,3,balanced,3,0.5,nan,calibration_error,0.033280011266469955
single_label,global_negative_centroid,3,3,balanced,4,0.5,nan,auroc,0.6065506736437479
single_label,global_negative_centroid,3,3,balanced,4,0.5,nan,auprc,0.4242343505223592
single_label,global_negative_centroid,3,3,balanced,4,0.5,nan,macro_f1,0.4229128460089366
single_label,global_negative_centroid,3,3,balanced,4,0.5,nan,accuracy,0.42399999499320984
single_label,global_negative_centroid,3,3,balanced,4,0.5,nan,nll,1.066739559173584
single_label,global_negative_centroid,3,3,balanced,4,0.5,nan,calibration_error,0.029269888997077942
single_label,random_residual,3,3,balanced,0,0.5,nan,auroc,0.5492986738681793
single_label,random_residual,3,3,balanced,0,0.5,nan,auprc,0.37994606296221417
single_label,random_residual,3,3,balanced,0,0.5,nan,macro_f1,0.36890271306037903
single_label,random_residual,3,3,balanced,0,0.5,nan,accuracy,0.36933332681655884
single_label,random_residual,3,3,balanced,0,0.5,nan,nll,1.1229026317596436
single_label,random_residual,3,3,balanced,0,0.5,nan,calibration_error,0.0973869264125824
single_label,random_residual,3,3,balanced,1,0.5,nan,auroc,0.5859753290812174
single_label,random_residual,3,3,balanced,1,0.5,nan,auprc,0.40281666318575543
single_label,random_residual,3,3,balanced,1,0.5,nan,macro_f1,0.39246825377146405
single_label,random_residual,3,3,balanced,1,0.5,nan,accuracy,0.39266666769981384
single_label,random_residual,3,3,balanced,1,0.5,nan,nll,1.0921134948730469
