pair,target,confounder,method,rho,shot,seed,metric,value
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,1,1,ranking_disagreement,0.5052005052566528
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,1,1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,1,1,d0_auroc,0.5310999751091003
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,1,1,d1_auroc,0.5411999821662903
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,1,1,worst_nuisance_auroc,0.5310999751091003
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,auroc,0.547249972820282
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,auprc,0.523287832736969
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,f1,0.6722972989082336
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,brier,0.24881817400455475
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,ece,0.021915344521403313
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,sms_raw_logit,0.012914938852190971
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,sms_fixed_reference,0.6161812543869019
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,ranking_disagreement,0.4693233072757721
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,support_swap_flip_rate,0.11999999731779099
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,d0_auroc,0.5641999840736389
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,d1_auroc,0.5299000144004822
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,1,worst_nuisance_auroc,0.5299000144004822
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,auroc,0.5741249918937683
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,auprc,0.5453552007675171
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,f1,0.6655462384223938
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,brier,0.2466372698545456
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,ece,0.03718896582722664
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,sms_raw_logit,0.009237680584192276
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,sms_fixed_reference,0.6103838682174683
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,ranking_disagreement,0.460639089345932
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,support_swap_flip_rate,0.057500001043081284
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,d0_auroc,0.5687000155448914
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,d1_auroc,0.5838000178337097
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,1,worst_nuisance_auroc,0.5687000155448914
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,auroc,0.6019499897956848
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,auprc,0.5687101483345032
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,f1,0.6655462384223938
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,brier,0.24460723996162415
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,ece,0.055953238159418106
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,sms_raw_logit,0.007778530940413475
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,sms_fixed_reference,0.647830605506897
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,ranking_disagreement,0.4827568829059601
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,support_swap_flip_rate,0.11249999701976776
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,d0_auroc,0.6029000282287598
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,d1_auroc,0.6010000109672546
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,1,worst_nuisance_auroc,0.6010000109672546
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,auroc,0.6367499828338623
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,auprc,0.5865430235862732
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,f1,0.6689075827598572
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,brier,0.23912383615970612
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,ece,0.05241722986102104
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,sms_raw_logit,0.02434820495545864
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,sms_fixed_reference,0.631606936454773
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,ranking_disagreement,0.48389723896980286
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,support_swap_flip_rate,0.04749999940395355
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,d0_auroc,0.6328999996185303
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,d1_auroc,0.6381000280380249
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,1,worst_nuisance_auroc,0.6328999996185303
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,auroc,0.6289250254631042
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,auprc,0.623138427734375
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,f1,0.6713780760765076
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,brier,0.23798443377017975
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,ece,0.05982701852917671
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,sms_raw_logit,0.013789808377623558
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,sms_fixed_reference,0.5934580564498901
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,ranking_disagreement,0.460551381111145
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,support_swap_flip_rate,0.23250000178813934
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,d0_auroc,0.6460000276565552
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,d1_auroc,0.6111999750137329
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,1,worst_nuisance_auroc,0.6111999750137329
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,auroc,0.6738250255584717
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,auprc,0.6550173759460449
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,f1,0.6840000152587891
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,brier,0.2312857210636139
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,ece,0.04825354740023613
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,sms_raw_logit,0.01012993324548006
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,sms_fixed_reference,0.5529158115386963
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,ranking_disagreement,0.4161330461502075
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,support_swap_flip_rate,0.32499998807907104
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,d0_auroc,0.6992999911308289
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,d1_auroc,0.6466000080108643
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,1,worst_nuisance_auroc,0.6466000080108643
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,auroc,0.7018499970436096
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,auprc,0.6572251915931702
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,f1,0.7019608020782471
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,brier,0.22911083698272705
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,ece,0.08570914715528488
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,sms_raw_logit,0.007841584272682667
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,sms_fixed_reference,0.5247155427932739
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,ranking_disagreement,0.3670300841331482
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,support_swap_flip_rate,0.24500000476837158
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,d0_auroc,0.7236999869346619
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,d1_auroc,0.6784999966621399
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,1,worst_nuisance_auroc,0.6784999966621399
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,auroc,0.5405750274658203
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,auprc,0.5476736426353455
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,brier,0.24824130535125732
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,ece,0.038013000041246414
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,sms_raw_logit,0.013211526907980442
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,sms_fixed_reference,0.3293754756450653
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,ranking_disagreement,0.4909899830818176
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,d0_auroc,0.544700026512146
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,d1_auroc,0.5360000133514404
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,1,worst_nuisance_auroc,0.5360000133514404
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,auroc,0.5564249753952026
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,auprc,0.534113883972168
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,f1,0.6677796244621277
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,brier,0.24870401620864868
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,ece,0.07799291610717773
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,sms_raw_logit,0.0069556571543216705
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,sms_fixed_reference,0.3318595290184021
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,ranking_disagreement,0.4620233476161957
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,support_swap_flip_rate,0.017500000074505806
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,d0_auroc,0.5896000266075134
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,d1_auroc,0.5278000235557556
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,1,worst_nuisance_auroc,0.5278000235557556
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,auroc,0.5913749933242798
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,auprc,0.5624222755432129
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,f1,0.6677796244621277
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,brier,0.24597829580307007
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,ece,0.015339227393269539
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,sms_raw_logit,0.005323862656950951
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,sms_fixed_reference,0.3517765998840332
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,ranking_disagreement,0.46360230445861816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,support_swap_flip_rate,0.019999999552965164
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,d0_auroc,0.5884000062942505
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,d1_auroc,0.5932000279426575
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,1,worst_nuisance_auroc,0.5884000062942505
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,auroc,0.6018000245094299
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,auprc,0.5762191414833069
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,brier,0.245746910572052
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,ece,0.04060020297765732
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,sms_raw_logit,0.0043596369214355946
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,sms_fixed_reference,0.363089919090271
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,ranking_disagreement,0.47684210538864136
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,support_swap_flip_rate,0.04500000178813934
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,d0_auroc,0.6035000085830688
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,d1_auroc,0.6014999747276306
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,1,worst_nuisance_auroc,0.6014999747276306
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,auroc,0.6400499939918518
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,auprc,0.6039180159568787
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,f1,0.6689075827598572
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,brier,0.23636867105960846
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,ece,0.060057613998651505
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,sms_raw_logit,0.013721754774451256
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,sms_fixed_reference,0.3559504747390747
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,ranking_disagreement,0.4822932183742523
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,support_swap_flip_rate,0.06499999761581421
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,d0_auroc,0.6291000247001648
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,d1_auroc,0.6536999940872192
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,1,worst_nuisance_auroc,0.6291000247001648
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,auroc,0.6461750268936157
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,auprc,0.6367188692092896
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,f1,0.6689537167549133
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,brier,0.23771923780441284
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,ece,0.05518432334065437
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,sms_raw_logit,0.007901158183813095
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,sms_fixed_reference,0.340034157037735
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,ranking_disagreement,0.4564969539642334
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,support_swap_flip_rate,0.17000000178813934
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,d0_auroc,0.6647999882698059
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,d1_auroc,0.6281999945640564
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,1,worst_nuisance_auroc,0.6281999945640564
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,auroc,0.6830999851226807
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,auprc,0.6611334681510925
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,f1,0.6914498209953308
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,brier,0.23488090932369232
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,ece,0.07899836450815201
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,sms_raw_logit,0.006132509093731642
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,sms_fixed_reference,0.33472689986228943
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,ranking_disagreement,0.4088471233844757
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,support_swap_flip_rate,0.23999999463558197
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,d0_auroc,0.7073000073432922
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,d1_auroc,0.6590999960899353
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,1,worst_nuisance_auroc,0.6590999960899353
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,auroc,0.7148749828338623
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,auprc,0.6689662933349609
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,f1,0.7006651759147644
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,brier,0.23435164988040924
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,ece,0.10640779137611389
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,sms_raw_logit,0.004756981041282415
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,sms_fixed_reference,0.3183109164237976
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,ranking_disagreement,0.3517794609069824
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,support_swap_flip_rate,0.26499998569488525
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,d0_auroc,0.7459999918937683
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,d1_auroc,0.6837000250816345
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,1,worst_nuisance_auroc,0.6837000250816345
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,auroc,0.5462999939918518
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,auprc,0.5495741963386536
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,brier,0.24826546013355255
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,ece,0.0292271226644516
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,sms_raw_logit,0.008781774900853634
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,sms_fixed_reference,0.2189376950263977
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,ranking_disagreement,0.4788846969604492
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,d0_auroc,0.5443000197410583
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,d1_auroc,0.5475999712944031
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,1,worst_nuisance_auroc,0.5443000197410583
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,1,auroc,0.5608749985694885
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,1,auprc,0.5425145626068115
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,1,brier,0.24826392531394958
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,1,ece,0.027076076716184616
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,1,sms_raw_logit,0.004831964615732431
