pair,target,confounder,method,rho,shot,metric,n_seeds,mean,std,ci95_low,ci95_high
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,ranking_disagreement,5,0.4666575908660889,0.011509522072354717,0.4565690499590997,0.47674613177307806
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,support_swap_flip_rate,5,0.13199999704957008,0.10329568903880852,0.04145733351997542,0.22254266057916472
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,d0_auroc,5,0.6474799990653992,0.015689720408789864,0.6337273527636474,0.661232645367151
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,d1_auroc,5,0.6101199984550476,0.026083178673692056,0.5872570843062574,0.6329829126038378
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,worst_nuisance_auroc,5,0.6064399957656861,0.020734226464697542,0.588265644949998,0.6246143465813742
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,auroc,5,0.650992500782013,0.022397852966324627,0.6313599170431761,0.6706250845208499
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,auprc,5,0.6331476449966431,0.02602557705895441,0.6103352208893105,0.6559600691039758
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,f1,5,0.6811584591865539,0.013535864832801812,0.6692937505375997,0.6930231678355082
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,brier,5,0.2344972610473633,0.003201976799021525,0.23169060463564747,0.2373039174590791
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,ece,5,0.05922042950987816,0.012451653655463945,0.04830607385956492,0.07013478516019139
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,sms_raw_logit,5,0.010114733129739761,0.000636944355764171,0.009556426785809351,0.010673039473670171
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,sms_fixed_reference,5,0.43855403661727904,0.02328647954869065,0.4181425373360869,0.45896553589847117
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,ranking_disagreement,5,0.4437176764011383,0.01700850527255328,0.42880906419898196,0.45862628860329463
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,support_swap_flip_rate,5,0.24549999833106995,0.06328012797691394,0.19003252056081374,0.3009674761013261
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,d0_auroc,5,0.685320007801056,0.036211567841487706,0.6535791691130145,0.7170608464890974
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,d1_auroc,5,0.6176799893379211,0.03335374676760376,0.5884441412678642,0.6469158374079781
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,worst_nuisance_auroc,5,0.6176799893379211,0.03335374676760376,0.5884441412678642,0.6469158374079781
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,auroc,5,0.6852750062942505,0.010954928604949931,0.6756725879949151,0.6948774245935859
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,auprc,5,0.6592533588409424,0.015667585653031616,0.6455201145080586,0.6729866031738262
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,f1,5,0.6914740681648255,0.01837606260162238,0.6753667391115059,0.7075813972181451
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,brier,5,0.23146405220031738,0.0018752058534665774,0.22982036179833593,0.23310774260229883
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,ece,5,0.07883446216583252,0.014631763677897607,0.0660091558257519,0.09165976850591315
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,sms_raw_logit,5,0.007712630834430456,0.000538145459334146,0.007240925541519688,0.008184336127341223
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,sms_fixed_reference,5,0.42410388588905334,0.02076892276294458,0.4058991224270377,0.442308649351069
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,ranking_disagreement,5,0.39388821721076966,0.019540304684353412,0.3767603849772631,0.4110160494442762
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,support_swap_flip_rate,5,0.24249999821186066,0.057200306425178635,0.19236171899965784,0.2926382774240635
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,d0_auroc,5,0.7241600155830383,0.03467669378373952,0.6937645533251671,0.7545554778409096
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,d1_auroc,5,0.6454800009727478,0.036122735525036,0.6138170272431949,0.6771429747023008
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,worst_nuisance_auroc,5,0.6407600045204163,0.026385762831190103,0.6176318636635547,0.6638881453772778
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,auroc,5,0.7126824855804443,0.021612699286304,0.6937381193861211,0.7316268517747676
