pair,target,confounder,method,shot,seed,temperature,threshold,metric,value
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,sms_normalized_logit,0.6569600105285645
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,support_swap_flip_rate,0.12999999523162842
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,support_swap_error_gap,0.04000002145767212
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,worst_support_panel_error,0.39500001072883606
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,d0_auroc,0.8091999888420105
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,d0_auprc,0.8413560390472412
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,d1_auroc,0.6815999746322632
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,d1_auprc,0.6966900825500488
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,worst_nuisance_auroc,0.6815999746322632
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,0,1.0,0.6,worst_nuisance_auprc,0.6966900825500488
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,auroc,0.7465999722480774
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,auprc,0.7414341568946838
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,f1,0.6909090876579285
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,brier,0.22282497584819794
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,ece,0.11914192140102386
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,false_positive_c0d1,0.6090127825737
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,sms_raw_logit,0.48006671667099
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,sms_normalized_logit,0.689663827419281
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,support_swap_flip_rate,0.14499999582767487
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,support_swap_error_gap,0.04499998688697815
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,worst_support_panel_error,0.38499999046325684
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,d0_auroc,0.7947999835014343
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,d0_auprc,0.7933127284049988
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,d1_auroc,0.7179999947547913
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,d1_auprc,0.7115333080291748
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,worst_nuisance_auroc,0.7179999947547913
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,0,1.0,0.6,worst_nuisance_auprc,0.7115333080291748
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,auroc,0.771399974822998
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,auprc,0.7911100387573242
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,f1,0.6859903335571289
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,brier,0.2091403752565384
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,ece,0.11614631861448288
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,false_positive_c0d1,0.5743330121040344
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,sms_raw_logit,0.351523756980896
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,sms_normalized_logit,0.480257511138916
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,support_swap_flip_rate,0.14000000059604645
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,support_swap_error_gap,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,worst_support_panel_error,0.3499999940395355
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,d0_auroc,0.8144000172615051
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,d0_auprc,0.8464024066925049
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,d1_auroc,0.7376000285148621
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,d1_auprc,0.7585766315460205
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,worst_nuisance_auroc,0.7376000285148621
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,0,1.0,0.6,worst_nuisance_auprc,0.7585766315460205
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,auroc,0.5055999755859375
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,auprc,0.49379265308380127
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,f1,0.662162184715271
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,brier,0.25198617577552795
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,ece,0.03329121693968773
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,false_positive_c0d1,0.5307379364967346
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,sms_raw_logit,0.6326825618743896
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,sms_normalized_logit,0.9220501184463501
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,support_swap_flip_rate,0.2150000035762787
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,support_swap_error_gap,0.02499997615814209
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,worst_support_panel_error,0.5099999904632568
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,d0_auroc,0.5379999876022339
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,d0_auprc,0.5196534991264343
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,d1_auroc,0.47519999742507935
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,d1_auprc,0.4974155128002167
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,worst_nuisance_auroc,0.47519999742507935
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,0,5.0,0.45,worst_nuisance_auprc,0.4974155128002167
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,auroc,0.510699987411499
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,auprc,0.5091367959976196
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,brier,0.2501191794872284
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,ece,0.015383276157081127
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,false_positive_c0d1,0.5096505880355835
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,sms_raw_logit,0.7609637379646301
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,sms_normalized_logit,1.1341427564620972
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,support_swap_flip_rate,0.32499998807907104
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,support_swap_error_gap,0.034999996423721313
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,worst_support_panel_error,0.5149999856948853
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,d0_auroc,0.5343999862670898
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,d0_auprc,0.5273945331573486
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,d1_auroc,0.4867999851703644
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,d1_auprc,0.5092719197273254
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,worst_nuisance_auroc,0.4867999851703644
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,0,10.0,0.1,worst_nuisance_auprc,0.5092719197273254
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,auroc,0.4805000126361847
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,auprc,0.5031344890594482
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,f1,0.6460481286048889
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,brier,0.25303393602371216
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,ece,0.03882725536823273
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,false_positive_c0d1,0.5185430645942688
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,sms_raw_logit,0.7999618649482727
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,sms_normalized_logit,1.1675833463668823
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,support_swap_flip_rate,0.36500000953674316
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,support_swap_error_gap,0.0350000262260437
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,worst_support_panel_error,0.5350000262260437
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,d0_auroc,0.4991999864578247
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,d0_auprc,0.5218614339828491
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,d1_auroc,0.4575999975204468
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,d1_auprc,0.5036942958831787
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,worst_nuisance_auroc,0.4575999975204468
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,0,5.0,0.45,worst_nuisance_auprc,0.5036942958831787
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,auroc,0.45100000500679016
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,auprc,0.47309526801109314
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,brier,0.2519654333591461
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,ece,0.007708960212767124
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,false_positive_c0d1,0.5091259479522705
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,sms_raw_logit,0.7683767676353455
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,sms_normalized_logit,1.1462798118591309
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,support_swap_flip_rate,0.39500001072883606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,support_swap_error_gap,0.004999995231628418
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,worst_support_panel_error,0.5249999761581421
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,d0_auroc,0.46320000290870667
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,d0_auprc,0.4822227358818054
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,d1_auroc,0.43560001254081726
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,d1_auprc,0.48567014932632446
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,worst_nuisance_auroc,0.43560001254081726
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,0,10.0,0.1,worst_nuisance_auprc,0.4822227358818054
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,auroc,0.7106999754905701
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,auprc,0.7005080580711365
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,f1,0.7049808502197266
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,brier,0.23008842766284943
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,ece,0.1196073442697525
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,false_positive_c0d1,0.5667301416397095
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,sms_raw_logit,0.5504150986671448
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,sms_normalized_logit,0.7263438105583191
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,support_swap_flip_rate,0.1899999976158142
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,support_swap_error_gap,0.030000001192092896
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,worst_support_panel_error,0.41499999165534973
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,d0_auroc,0.7616000175476074
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,d0_auprc,0.7396527528762817
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,d1_auroc,0.6496000289916992
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,d1_auprc,0.6601255536079407
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,worst_nuisance_auroc,0.6496000289916992
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,0,2.0,0.5,worst_nuisance_auprc,0.6601255536079407
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,auroc,0.7537999749183655
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,auprc,0.7696552276611328
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,f1,0.7017543911933899
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,brier,0.2168637067079544
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,ece,0.13644194602966309
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,false_positive_c0d1,0.6027538180351257
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,sms_raw_logit,0.45519083738327026
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,sms_normalized_logit,0.5526160001754761
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,support_swap_flip_rate,0.16500000655651093
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,support_swap_error_gap,0.014999985694885254
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,worst_support_panel_error,0.35499998927116394
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,d0_auroc,0.8263999819755554
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,d0_auprc,0.840339720249176
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,d1_auroc,0.6779999732971191
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,d1_auprc,0.7092728018760681
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,worst_nuisance_auroc,0.6779999732971191
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,0,1.0,0.6,worst_nuisance_auprc,0.7092728018760681
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,auroc,0.7904999852180481
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,auprc,0.8036662936210632
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,f1,0.7256637215614319
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,brier,0.20386722683906555
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,ece,0.1446843296289444
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,false_positive_c0d1,0.5826495289802551
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,sms_raw_logit,0.3741980493068695
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,sms_normalized_logit,0.43555372953414917
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,support_swap_flip_rate,0.11999999731779099
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,support_swap_error_gap,0.019999980926513672
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,worst_support_panel_error,0.35499998927116394
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,d0_auroc,0.8575999736785889
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,d0_auprc,0.8641425371170044
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,d1_auroc,0.7211999893188477
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,d1_auprc,0.7428911924362183
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,worst_nuisance_auroc,0.7211999893188477
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,0,1.0,0.6,worst_nuisance_auprc,0.7428911924362183
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,auroc,0.770799994468689
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,auprc,0.7790971994400024
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,f1,0.7184466123580933
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,brier,0.20968514680862427
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,ece,0.1272626370191574
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,false_positive_c0d1,0.5938059091567993
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,sms_raw_logit,0.36297890543937683
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,sms_normalized_logit,0.41538238525390625
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,support_swap_flip_rate,0.11999999731779099
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,support_swap_error_gap,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,worst_support_panel_error,0.33500000834465027
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,d0_auroc,0.8468000292778015
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,d0_auprc,0.8596510887145996
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,d1_auroc,0.6952000260353088
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,d1_auprc,0.7206332683563232
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,worst_nuisance_auroc,0.6952000260353088
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,0,1.0,0.65,worst_nuisance_auprc,0.7206332683563232
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,auroc,0.5016999840736389
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,auprc,0.5285056233406067
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,brier,0.25030848383903503
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,ece,0.016935231164097786
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,false_positive_c0d1,0.51710444688797
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,sms_raw_logit,0.736151933670044
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,sms_normalized_logit,0.9499994516372681
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,support_swap_flip_rate,0.25
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,support_swap_error_gap,0.019999980926513672
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,worst_support_panel_error,0.5199999809265137
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,d0_auroc,0.5152000188827515
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,d0_auprc,0.5548979043960571
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,d1_auroc,0.49320000410079956
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,d1_auprc,0.5235328078269958
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,worst_nuisance_auroc,0.49320000410079956
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,0,10.0,0.1,worst_nuisance_auprc,0.5235328078269958
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,0,10.0,0.1,auroc,0.5149000287055969
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,0,10.0,0.1,auprc,0.5334517359733582
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,0,10.0,0.1,f1,0.6666666865348816
